ASE,compare,final,Freq,isoform_compare,feature_type,mean_delta_psi_mean,medianp,uncertainty,alternative_transcripts,total_transcripts,classification
ENSG00000183597.16;SE:chr22:20052584-20053437:20053551-20055943:+,M8/D6,non-DAS,3,ENSG00000183597.16;SE:chr22:20052584-20053437:20053551-20055943:+ M8/D6,non-DAS,-0.025108384,1,-91.11239842,"ENST00000456048.5,ENST00000434570.6,ENST00000450664.5,ENST00000327374.9,ENST00000401833.5,ENST00000434168.5","ENST00000430807.5,ENST00000444651.5,ENST00000411907.5,ENST00000327374.9,ENST00000456048.5,ENST00000462579.5,ENST00000434570.6,ENST00000434168.5,ENST00000450664.5,ENST00000471707.5,ENST00000401833.5,ENST00000432883.5,ENST00000399807.7",Medium Confidence
ENSG00000183597.16;SE:chr22:20052584-20055943:20056013-20061530:+,M8/D6,non-DAS,2,ENSG00000183597.16;SE:chr22:20052584-20055943:20056013-20061530:+ M8/D6,non-DAS,0.029892355,0.855694306,23.79366791,"ENST00000411907.5,ENST00000432883.5,ENST00000399807.7,ENST00000430807.5,ENST00000462579.5","ENST00000430807.5,ENST00000411907.5,ENST00000462579.5,ENST00000398042.6,ENST00000401886.5,ENST00000399807.7,ENST00000432883.5",Low Confidence
ENSG00000183624.14;AF:chr3:129278846:129278905-129279710:129278956:129279203-129279710:+,D5/D6,non-DAS,2,ENSG00000183624.14;AF:chr3:129278846:129278905-129279710:129278956:129279203-129279710:+ D5/D6,non-DAS,-0.020126612,0.771728272,-50.71858427,ENST00000417226.6,"ENST00000502878.6,ENST00000417226.6",Low Confidence
ENSG00000183624.14;AF:chr3:129278846:129278905-129279710:129278956:129279203-129279710:+,F7/D6,non-DAS,2,ENSG00000183624.14;AF:chr3:129278846:129278905-129279710:129278956:129279203-129279710:+ F7/D6,non-DAS,-0.140321576,0.756243756,-22.98039834,ENST00000417226.6,"ENST00000502878.6,ENST00000417226.6",Low Confidence
ENSG00000183624.14;AF:chr3:129278846:129278905-129279710:129278956:129279203-129279710:+,M8/D6,non-DAS,2,ENSG00000183624.14;AF:chr3:129278846:129278905-129279710:129278956:129279203-129279710:+ M8/D6,non-DAS,-0.100557857,0.772560773,-4.436041409,ENST00000417226.6,"ENST00000502878.6,ENST00000417226.6",Low Confidence
ENSG00000183808.12;SE:chr8:93737355-93740629:93740696-93740881:-,D5/D6,non-DAS,2,ENSG00000183808.12;SE:chr8:93737355-93740629:93740696-93740881:- D5/D6,non-DAS,-0.04598351,0.612387612,-28.47740474,ENST00000520560.6,"ENST00000399300.7,ENST00000520560.6",Low Confidence
ENSG00000183808.12;SE:chr8:93737355-93740629:93740696-93740881:-,F7/D6,non-DAS,2,ENSG00000183808.12;SE:chr8:93737355-93740629:93740696-93740881:- F7/D6,non-DAS,-0.013340316,0.203546454,-45.50480293,ENST00000520560.6,"ENST00000399300.7,ENST00000520560.6",Low Confidence
ENSG00000183808.12;SE:chr8:93737355-93740629:93740696-93740881:-,M8/D6,non-DAS,2,ENSG00000183808.12;SE:chr8:93737355-93740629:93740696-93740881:- M8/D6,non-DAS,-0.006166269,0.574925075,-32.69399964,ENST00000520560.6,"ENST00000399300.7,ENST00000520560.6",Low Confidence
ENSG00000184009.13;RI:chr17:81511188:81511803-81511903:81512142:-,D5/D6,non-DAS,2,ENSG00000184009.13;RI:chr17:81511188:81511803-81511903:81512142:- D5/D6,non-DAS,0.056340047,0.884615385,48.45159072,ENST00000574671.6,"ENST00000574671.6,ENST00000576214.3,ENST00000679535.1",Low Confidence
ENSG00000184009.13;RI:chr17:81511188:81511803-81511903:81512142:-,F7/D6,non-DAS,3,ENSG00000184009.13;RI:chr17:81511188:81511803-81511903:81512142:- F7/D6,non-DAS,0.018705109,1,55.17466925,ENST00000574671.6,"ENST00000574671.6,ENST00000576214.3,ENST00000679535.1",Medium Confidence
ENSG00000184009.13;RI:chr17:81511188:81511803-81511903:81512142:-,M8/D6,non-DAS,3,ENSG00000184009.13;RI:chr17:81511188:81511803-81511903:81512142:- M8/D6,non-DAS,-0.017298329,1,-36.02393185,ENST00000574671.6,"ENST00000574671.6,ENST00000576214.3,ENST00000679535.1",Medium Confidence
ENSG00000184047.20;MX:chr12:122218397-122224512:122224644-122225965:122218397-122224645:122224748-122225965:-,D5/D6,non-DAS,2,ENSG00000184047.20;MX:chr12:122218397-122224512:122224644-122225965:122218397-122224645:122224748-122225965:- D5/D6,non-DAS,-0.025273809,1,-6.787518547,"ENST00000464942.7,ENST00000650715.1,ENST00000267169.11,ENST00000446652.5","ENST00000342392.3,ENST00000446652.5,ENST00000464942.7,ENST00000650715.1,ENST00000267169.11",Low Confidence
ENSG00000184182.19;AF:chr2:237966945:237967132-237973092:237968793:237968909-237973092:+,F7/D6,non-DAS,2,ENSG00000184182.19;AF:chr2:237966945:237967132-237973092:237968793:237968909-237973092:+ F7/D6,non-DAS,0.010363277,0.735014985,181.6193247,ENST00000441728.6,"ENST00000441728.6,ENST00000434655.5,ENST00000612130.4",Low Confidence
ENSG00000184182.19;AF:chr2:237966945:237967132-237973092:237968793:237968909-237973092:+,M8/D6,non-DAS,2,ENSG00000184182.19;AF:chr2:237966945:237967132-237973092:237968793:237968909-237973092:+ M8/D6,non-DAS,-0.088764378,0.877622378,-8.389977575,ENST00000441728.6,"ENST00000441728.6,ENST00000434655.5,ENST00000612130.4",Low Confidence
ENSG00000184277.13;AL:chr15:101632977:101633728-101645087:101641846:101642644-101645087:-,D5/D6,non-DAS,2,ENSG00000184277.13;AL:chr15:101632977:101633728-101645087:101641846:101642644-101645087:- D5/D6,non-DAS,0.062247026,0.097652348,0.176565258,"ENST00000428002.6,ENST00000559107.5","ENST00000428002.6,ENST00000347970.7,ENST00000559107.5",Low Confidence
ENSG00000184277.13;AL:chr15:101632977:101633728-101645087:101641848:101642644-101645087:-,D5/D6,non-DAS,2,ENSG00000184277.13;AL:chr15:101632977:101633728-101645087:101641848:101642644-101645087:- D5/D6,non-DAS,0.115461188,0.097652348,1.75660351,"ENST00000428002.6,ENST00000559107.5","ENST00000428002.6,ENST00000559891.1,ENST00000333202.8,ENST00000559107.5",Low Confidence
ENSG00000184277.13;AL:chr15:101632977:101633728-101645087:101641848:101642644-101645087:-,F7/D6,non-DAS,2,ENSG00000184277.13;AL:chr15:101632977:101633728-101645087:101641848:101642644-101645087:- F7/D6,non-DAS,-0.058898589,0.442307692,-3.618353998,"ENST00000428002.6,ENST00000559107.5","ENST00000428002.6,ENST00000559891.1,ENST00000333202.8,ENST00000559107.5",Low Confidence
ENSG00000184277.13;AL:chr15:101632977:101633728-101645087:101641848:101642644-101645087:-,M8/D6,non-DAS,2,ENSG00000184277.13;AL:chr15:101632977:101633728-101645087:101641848:101642644-101645087:- M8/D6,non-DAS,0.027834577,0.527472528,7.372643511,"ENST00000428002.6,ENST00000559107.5","ENST00000428002.6,ENST00000559891.1,ENST00000333202.8,ENST00000559107.5",Low Confidence
ENSG00000184277.13;SE:chr15:101650161-101651696:101651773-101652271:-,F7/D6,non-DAS,3,ENSG00000184277.13;SE:chr15:101650161-101651696:101651773-101652271:- F7/D6,non-DAS,-0.046931585,1,-2.623783266,"ENST00000559107.5,ENST00000333202.8,ENST00000559024.5","ENST00000428002.6,ENST00000347970.7,ENST00000333202.8,ENST00000559024.5,ENST00000560910.5,ENST00000559107.5",Medium Confidence
ENSG00000184451.5;AF:chr17:42680617-42681800:42681843:42680617-42682321:42683064:-,D5/D6,non-DAS,3,ENSG00000184451.5;AF:chr17:42680617-42681800:42681843:42680617-42682321:42683064:- D5/D6,non-DAS,0.094576038,0.103396603,4.735713949,ENST00000332438.4,"ENST00000591765.1,ENST00000332438.4",Medium Confidence
ENSG00000184451.5;AF:chr17:42680617-42681800:42681843:42680617-42682321:42683064:-,F7/D6,non-DAS,3,ENSG00000184451.5;AF:chr17:42680617-42681800:42681843:42680617-42682321:42683064:- F7/D6,non-DAS,-0.00925422,1,-53.64103163,ENST00000332438.4,"ENST00000591765.1,ENST00000332438.4",Medium Confidence
ENSG00000184451.5;AF:chr17:42680617-42681800:42681843:42680617-42682321:42683064:-,M8/D6,non-DAS,3,ENSG00000184451.5;AF:chr17:42680617-42681800:42681843:42680617-42682321:42683064:- M8/D6,non-DAS,0.024239895,0.268231768,50.66383686,ENST00000332438.4,"ENST00000591765.1,ENST00000332438.4",Medium Confidence
ENSG00000184634.17;A5:chrX:71137392-71137558:71137383-71137558:+,M8/D6,non-DAS,2,ENSG00000184634.17;A5:chrX:71137392-71137558:71137383-71137558:+ M8/D6,non-DAS,0.000617025,1,9.498182488,"ENST00000690242.1,ENST00000690828.1,ENST00000374102.6,ENST00000686548.1,ENST00000689768.1,ENST00000693391.1,ENST00000690250.1,ENST00000692893.1,ENST00000686169.1,ENST00000692964.1,ENST00000688881.1,ENST00000688993.1,ENST00000687701.1,ENST00000688508.1","ENST00000688881.1,ENST00000690828.1,ENST00000691113.1,ENST00000686169.1,ENST00000688663.1,ENST00000687161.1,ENST00000692893.1,ENST00000692964.1,ENST00000689768.1,ENST00000691909.1,ENST00000693391.1,ENST00000374080.8,ENST00000688993.1,ENST00000687382.1,ENST00000688079.1,ENST00000374102.6,ENST00000686548.1,ENST00000687701.1,ENST00000691426.1,ENST00000690250.1,ENST00000690242.1,ENST00000444034.2,ENST00000333646.11,ENST00000688508.1",Low Confidence
ENSG00000184939.16;A5:chr16:68539479-68539758:68539469-68539758:+,D5/D6,non-DAS,2,ENSG00000184939.16;A5:chr16:68539479-68539758:68539469-68539758:+ D5/D6,non-DAS,0.015141019,0.426656677,19.60249566,"ENST00000563169.7,ENST00000566573.5,ENST00000564558.5","ENST00000611381.4,ENST00000566573.5,ENST00000570495.5,ENST00000564323.5,ENST00000564558.5,ENST00000563169.7",Low Confidence
ENSG00000184939.16;A5:chr16:68539479-68539758:68539469-68539758:+,F7/D6,non-DAS,2,ENSG00000184939.16;A5:chr16:68539479-68539758:68539469-68539758:+ F7/D6,non-DAS,0.072651966,0.681318681,22.92756713,"ENST00000563169.7,ENST00000566573.5,ENST00000564558.5","ENST00000611381.4,ENST00000566573.5,ENST00000570495.5,ENST00000564323.5,ENST00000564558.5,ENST00000563169.7",Low Confidence
ENSG00000185009.13;SE:chr10:74138382-74138806:74138931-74150755:-,D5/D6,non-DAS,2,ENSG00000185009.13;SE:chr10:74138382-74138806:74138931-74150755:- D5/D6,non-DAS,-0.021954097,1,-10.76016392,ENST00000372745.1,"ENST00000355264.9,ENST00000372745.1",Low Confidence
ENSG00000185019.17;SE:chr20:3110314-3115305:3115466-3121384:-,F7/D6,non-DAS,2,ENSG00000185019.17;SE:chr20:3110314-3115305:3115466-3121384:- F7/D6,non-DAS,0.035487781,0.139360639,38.98679294,ENST00000217173.7,"ENST00000348031.6,ENST00000217173.7",Low Confidence
ENSG00000185088.14;RI:chr15:63153853:63154060-63155621:63155731:-,F7/D6,non-DAS,2,ENSG00000185088.14;RI:chr15:63153853:63154060-63155621:63155731:- F7/D6,non-DAS,0.002131207,1,70.2564768,ENST00000482846.1,"ENST00000462430.5,ENST00000455271.5,ENST00000482846.1,ENST00000635699.1",Low Confidence
ENSG00000185088.14;RI:chr15:63153853:63154060-63155621:63155731:-,M8/D6,non-DAS,2,ENSG00000185088.14;RI:chr15:63153853:63154060-63155621:63155731:- M8/D6,non-DAS,-0.019153897,0.32992008,-78.48756524,ENST00000482846.1,"ENST00000462430.5,ENST00000455271.5,ENST00000482846.1,ENST00000635699.1",Low Confidence
ENSG00000185220.12;A3:chr1:248913879-248916602:248913879-248917279:+,M8/D6,non-DAS,2,ENSG00000185220.12;A3:chr1:248913879-248916602:248913879-248917279:+ M8/D6,non-DAS,-0.056420593,0.680569431,-33.24191544,ENST00000329291.6,"ENST00000329291.6,ENST00000355360.8,ENST00000462488.1",Low Confidence
ENSG00000185246.18;RI:chr14:45096103:45096228-45096887:45097005:+,F7/D6,non-DAS,2,ENSG00000185246.18;RI:chr14:45096103:45096228-45096887:45097005:+ F7/D6,non-DAS,0.055826065,0.573676324,37.45869591,ENST00000477626.5,"ENST00000355765.11,ENST00000477626.5",Low Confidence
ENSG00000185246.18;SE:chr14:45096228-45096424:45096758-45096887:+,F7/D6,non-DAS,2,ENSG00000185246.18;SE:chr14:45096228-45096424:45096758-45096887:+ F7/D6,non-DAS,0.028640858,1,29.44596176,ENST00000424478.5,"ENST00000424478.5,ENST00000355765.11",Low Confidence
ENSG00000185507.21;A3:chr11:614037-614476:613865-614476:-,D5/D6,non-DAS,3,ENSG00000185507.21;A3:chr11:614037-614476:613865-614476:- D5/D6,non-DAS,0.075448377,0.614885115,41.82793102,ENST00000533182.5,"ENST00000533182.5,ENST00000532326.5",Medium Confidence
ENSG00000185507.21;A3:chr11:614037-614476:613865-614476:-,F7/D6,non-DAS,2,ENSG00000185507.21;A3:chr11:614037-614476:613865-614476:- F7/D6,non-DAS,0.052655124,0.740592741,85.69863034,ENST00000533182.5,"ENST00000533182.5,ENST00000532326.5",Low Confidence
ENSG00000185507.21;MX:chr11:613865-613951:614037-614476:613865-614174:614399-614476:-,D5/D6,non-DAS,2,ENSG00000185507.21;MX:chr11:613865-613951:614037-614476:613865-614174:614399-614476:- D5/D6,non-DAS,-0.047397721,0.964535465,-2.553363171,"ENST00000469048.6,ENST00000532788.1","ENST00000532788.1,ENST00000348655.11,ENST00000469048.6,ENST00000397570.5",Low Confidence
ENSG00000185507.21;SE:chr11:613865-613951:614037-614476:-,D5/D6,non-DAS,3,ENSG00000185507.21;SE:chr11:613865-613951:614037-614476:- D5/D6,non-DAS,0.045247342,0.929070929,18.64157953,"ENST00000469048.6,ENST00000532788.1","ENST00000532788.1,ENST00000469048.6,ENST00000532326.5",Medium Confidence
ENSG00000185507.21;SE:chr11:613865-613951:614037-614476:-,F7/D6,non-DAS,2,ENSG00000185507.21;SE:chr11:613865-613951:614037-614476:- F7/D6,non-DAS,0.023041823,1,108.7655794,"ENST00000469048.6,ENST00000532788.1","ENST00000532788.1,ENST00000469048.6,ENST00000532326.5",Low Confidence
ENSG00000185515.16;SE:chrX:155090839-155099315:155099389-155116057:+,D5/D6,non-DAS,2,ENSG00000185515.16;SE:chrX:155090839-155099315:155099389-155116057:+ D5/D6,non-DAS,-0.016994737,1,-58.60088874,"ENST00000369462.5,ENST00000411985.5","ENST00000411985.5,ENST00000369462.5,ENST00000330045.12,ENST00000340647.8,ENST00000453705.1",Low Confidence
ENSG00000185515.16;SE:chrX:155090839-155099315:155099389-155116057:+,M8/D6,non-DAS,3,ENSG00000185515.16;SE:chrX:155090839-155099315:155099389-155116057:+ M8/D6,non-DAS,-0.037713176,1,-5.597265748,"ENST00000369462.5,ENST00000411985.5","ENST00000411985.5,ENST00000369462.5,ENST00000330045.12,ENST00000340647.8,ENST00000453705.1",Medium Confidence
ENSG00000185800.12;SE:chr19:45784290-45784641:45784715-45785594:-,F7/D6,non-DAS,3,ENSG00000185800.12;SE:chr19:45784290-45784641:45784715-45785594:- F7/D6,non-DAS,-0.034690885,0.349150849,-20.11720388,ENST00000270223.7,"ENST00000270223.7,ENST00000377735.7",Medium Confidence
ENSG00000185800.12;SE:chr19:45784290-45784641:45784715-45785594:-,M8/D6,non-DAS,3,ENSG00000185800.12;SE:chr19:45784290-45784641:45784715-45785594:- M8/D6,non-DAS,-0.109307267,0.124375624,-17.76608661,ENST00000270223.7,"ENST00000270223.7,ENST00000377735.7",Medium Confidence
ENSG00000185803.12;A5:chr8:144359065-144359184:144358900-144359184:+,F7/D6,non-DAS,2,ENSG00000185803.12;A5:chr8:144359065-144359184:144358900-144359184:+ F7/D6,non-DAS,-0.06393113,0.501336164,-15.6160157,"ENST00000675597.1,ENST00000643944.2,ENST00000676358.1","ENST00000527078.6,ENST00000675597.1,ENST00000643944.2,ENST00000676358.1",Low Confidence
ENSG00000185808.14;SE:chr21:37069624-37072145:37072310-37072434:-,F7/D6,non-DAS,2,ENSG00000185808.14;SE:chr21:37069624-37072145:37072310-37072434:- F7/D6,non-DAS,0.04118421,1,17.38671677,"ENST00000399098.5,ENST00000430792.1","ENST00000430792.1,ENST00000360525.9,ENST00000399103.5,ENST00000399102.5,ENST00000399098.5,ENST00000479152.1,ENST00000464265.5",Low Confidence
ENSG00000185875.13;A5:chr10:25016789-25021742:25016692-25021742:+,F7/D6,non-DAS,3,ENSG00000185875.13;A5:chr10:25016789-25021742:25016692-25021742:+ F7/D6,non-DAS,-0.071249062,1,-22.13737457,ENST00000524413.5,"ENST00000524413.5,ENST00000376356.5",Medium Confidence
ENSG00000185875.13;A5:chr10:25016789-25021742:25016692-25021742:+,M8/D6,non-DAS,3,ENSG00000185875.13;A5:chr10:25016789-25021742:25016692-25021742:+ M8/D6,non-DAS,-0.003231456,1,-392.018667,ENST00000524413.5,"ENST00000524413.5,ENST00000376356.5",Medium Confidence
ENSG00000185880.13;RI:chr15:44756368:44756463-44758621:44758854:+,D5/D6,non-DAS,3,ENSG00000185880.13;RI:chr15:44756368:44756463-44758621:44758854:+ D5/D6,non-DAS,-0.095105516,0.649350649,-46.41813669,ENST00000558173.5,"ENST00000559390.5,ENST00000329464.9,ENST00000338264.8,ENST00000558173.5",Medium Confidence
ENSG00000185880.13;RI:chr15:44756368:44756463-44758621:44758854:+,F7/D6,non-DAS,2,ENSG00000185880.13;RI:chr15:44756368:44756463-44758621:44758854:+ F7/D6,non-DAS,-0.003047611,1,-1613.782485,ENST00000558173.5,"ENST00000559390.5,ENST00000329464.9,ENST00000338264.8,ENST00000558173.5",Low Confidence
ENSG00000185880.13;RI:chr15:44756368:44756463-44758621:44758854:+,M8/D6,non-DAS,2,ENSG00000185880.13;RI:chr15:44756368:44756463-44758621:44758854:+ M8/D6,non-DAS,-0.057612935,0.682900433,-109.9051562,ENST00000558173.5,"ENST00000559390.5,ENST00000329464.9,ENST00000338264.8,ENST00000558173.5",Low Confidence
ENSG00000185946.16;A3:chr1:103551792-103553274:103551792-103555034:+,D5/D6,non-DAS,2,ENSG00000185946.16;A3:chr1:103551792-103553274:103551792-103555034:+ D5/D6,non-DAS,0.033327076,0.588578089,14.39355188,ENST00000533099.5,"ENST00000533099.5,ENST00000423855.7",Low Confidence
ENSG00000185946.16;RI:chr1:103525699:103525930-103526067:103526262:+,D5/D6,non-DAS,2,ENSG00000185946.16;RI:chr1:103525699:103525930-103526067:103526262:+ D5/D6,non-DAS,-0.033327076,0.588578089,-14.39355188,ENST00000423855.7,"ENST00000423855.7,ENST00000533099.5",Low Confidence
ENSG00000186017.16;A3:chr19:36473009-36473332:36473006-36473332:-,D5/D6,non-DAS,2,ENSG00000186017.16;A3:chr19:36473009-36473332:36473006-36473332:- D5/D6,non-DAS,-0.013276496,0.116383616,-91.66584428,"ENST00000427002.2,ENST00000392170.7","ENST00000392170.7,ENST00000452939.7,ENST00000427002.2,ENST00000424129.7,ENST00000434377.6",Low Confidence
ENSG00000186017.16;A3:chr19:36473009-36473332:36473006-36473332:-,F7/D6,non-DAS,2,ENSG00000186017.16;A3:chr19:36473009-36473332:36473006-36473332:- F7/D6,non-DAS,-0.01142489,0.146853147,-355.0185487,"ENST00000427002.2,ENST00000392170.7","ENST00000392170.7,ENST00000452939.7,ENST00000427002.2,ENST00000424129.7,ENST00000434377.6",Low Confidence
ENSG00000186017.16;A3:chr19:36473009-36473332:36473006-36473332:-,M8/D6,non-DAS,2,ENSG00000186017.16;A3:chr19:36473009-36473332:36473006-36473332:- M8/D6,non-DAS,-0.104890934,0.563436563,-13.38649556,"ENST00000427002.2,ENST00000392170.7","ENST00000392170.7,ENST00000452939.7,ENST00000427002.2,ENST00000424129.7,ENST00000434377.6",Low Confidence
ENSG00000186017.16;A5:chr19:36476616-36489474:36476616-36489486:-,D5/D6,non-DAS,2,ENSG00000186017.16;A5:chr19:36476616-36489474:36476616-36489486:- D5/D6,non-DAS,0.044503522,0.118381618,47.57169184,"ENST00000424129.7,ENST00000392170.7,ENST00000472909.6,ENST00000480361.1","ENST00000424129.7,ENST00000392170.7,ENST00000480361.1,ENST00000472909.6,ENST00000452939.7,ENST00000493391.6,ENST00000494354.1,ENST00000427002.2,ENST00000460937.5",Low Confidence
ENSG00000186017.16;A5:chr19:36476616-36489474:36476616-36489486:-,F7/D6,non-DAS,2,ENSG00000186017.16;A5:chr19:36476616-36489474:36476616-36489486:- F7/D6,non-DAS,0.029287953,0.146853147,6.95238146,"ENST00000424129.7,ENST00000392170.7,ENST00000472909.6,ENST00000480361.1","ENST00000424129.7,ENST00000392170.7,ENST00000480361.1,ENST00000472909.6,ENST00000452939.7,ENST00000493391.6,ENST00000494354.1,ENST00000427002.2,ENST00000460937.5",Low Confidence
ENSG00000186073.14;RI:chr15:36808324:36808489-36808904:36810244:+,M8/D6,non-DAS,2,ENSG00000186073.14;RI:chr15:36808324:36808489-36808904:36810244:+ M8/D6,non-DAS,0.023899698,1,18.05582989,ENST00000566621.6,"ENST00000566621.6,ENST00000437989.6",Low Confidence
ENSG00000186104.11;A3:chr11:14879443-14880136:14879207-14880136:-,D5/D6,non-DAS,2,ENSG00000186104.11;A3:chr11:14879443-14880136:14879207-14880136:- D5/D6,non-DAS,0.002604294,1,72.31217307,"ENST00000334636.10,ENST00000530609.5,ENST00000532378.5","ENST00000534686.5,ENST00000532378.5,ENST00000530609.5,ENST00000334636.10",Low Confidence
ENSG00000186104.11;A3:chr11:14879443-14880136:14879207-14880136:-,F7/D6,non-DAS,3,ENSG00000186104.11;A3:chr11:14879443-14880136:14879207-14880136:- F7/D6,non-DAS,-0.020801375,1,-29.61730731,"ENST00000334636.10,ENST00000530609.5,ENST00000532378.5","ENST00000534686.5,ENST00000532378.5,ENST00000530609.5,ENST00000334636.10",Medium Confidence
ENSG00000186104.11;AF:chr11:14885917-14891153:14891640:14885917-14891981:14892231:-,D5/D6,non-DAS,2,ENSG00000186104.11;AF:chr11:14885917-14891153:14891640:14885917-14891981:14892231:- D5/D6,non-DAS,0.059813946,0.256243756,1.165559853,ENST00000530609.5,"ENST00000530609.5,ENST00000334636.10",Low Confidence
ENSG00000186104.11;AF:chr11:14885917-14891153:14891640:14885917-14891981:14892231:-,F7/D6,non-DAS,2,ENSG00000186104.11;AF:chr11:14885917-14891153:14891640:14885917-14891981:14892231:- F7/D6,non-DAS,0.084749031,0.189477189,38.38943811,ENST00000530609.5,"ENST00000530609.5,ENST00000334636.10",Low Confidence
